集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数（社）
2014,35,山口県,3,北アメリカ州,312,パナマ,4
2014,35,山口県,6,大洋州,601,オーストラリア,1
2014,36,徳島県,1,アジア州,103,大韓民国,1
2014,36,徳島県,1,アジア州,105,中華人民共和国,17
2014,36,徳島県,1,アジア州,106,台湾,1
2014,36,徳島県,1,アジア州,108,香港,1
2014,36,徳島県,1,アジア州,111,タイ,4
2014,36,徳島県,1,アジア州,112,シンガポール,1
2014,36,徳島県,1,アジア州,113,マレーシア,1
2014,36,徳島県,1,アジア州,118,インドネシア,1
2014,36,徳島県,1,アジア州,123,インド,2
2014,36,徳島県,1,アジア州,127,バングラデシュ,1
2014,36,徳島県,2,ヨーロッパ州,207,オランダ,1
2014,36,徳島県,2,ヨーロッパ州,213,ドイツ,1
2014,36,徳島県,2,ヨーロッパ州,224,ロシア,1
2014,36,徳島県,3,北アメリカ州,302,カナダ,1
2014,36,徳島県,3,北アメリカ州,304,アメリカ合衆国,1
2014,36,徳島県,3,北アメリカ州,312,パナマ,1
2014,37,香川県,1,アジア州,103,大韓民国,2
2014,37,香川県,1,アジア州,105,中華人民共和国,28
2014,37,香川県,1,アジア州,106,台湾,1
2014,37,香川県,1,アジア州,108,香港,2
2014,37,香川県,1,アジア州,110,ベトナム,3
2014,37,香川県,1,アジア州,111,タイ,1
2014,37,香川県,1,アジア州,112,シンガポール,2
2014,37,香川県,1,アジア州,113,マレーシア,1
2014,37,香川県,1,アジア州,118,インドネシア,1
2014,37,香川県,1,アジア州,120,カンボジア,2
2014,37,香川県,1,アジア州,122,ミャンマー,1
2014,37,香川県,1,アジア州,125,スリランカ,1
2014,37,香川県,2,ヨーロッパ州,207,オランダ,2
2014,37,香川県,2,ヨーロッパ州,210,フランス,2
2014,37,香川県,2,ヨーロッパ州,213,ドイツ,1
2014,37,香川県,2,ヨーロッパ州,220,イタリア,1
2014,37,香川県,3,北アメリカ州,304,アメリカ合衆国,9
2014,38,愛媛県,1,アジア州,103,大韓民国,4
2014,38,愛媛県,1,アジア州,105,中華人民共和国,33
2014,38,愛媛県,1,アジア州,106,台湾,5
2014,38,愛媛県,1,アジア州,108,香港,2
2014,38,愛媛県,1,アジア州,110,ベトナム,5
2014,38,愛媛県,1,アジア州,111,タイ,5
2014,38,愛媛県,1,アジア州,112,シンガポール,7
2014,38,愛媛県,1,アジア州,118,インドネシア,5
2014,38,愛媛県,1,アジア州,120,カンボジア,1
2014,38,愛媛県,1,アジア州,123,インド,1
2014,38,愛媛県,2,ヨーロッパ州,207,オランダ,1
2014,38,愛媛県,2,ヨーロッパ州,210,フランス,1
2014,38,愛媛県,2,ヨーロッパ州,234,トルコ,1
2014,38,愛媛県,3,北アメリカ州,302,カナダ,1
2014,38,愛媛県,3,北アメリカ州,304,アメリカ合衆国,5
2014,38,愛媛県,3,北アメリカ州,312,パナマ,37
2014,38,愛媛県,4,南アメリカ州,410,ブラジル,1
2014,38,愛媛県,6,大洋州,606,ニュージーランド,2
2014,39,高知県,1,アジア州,105,中華人民共和国,5
2014,39,高知県,1,アジア州,106,台湾,1
2014,39,高知県,1,アジア州,111,タイ,2
2014,39,高知県,1,アジア州,112,シンガポール,3
2014,39,高知県,1,アジア州,113,マレーシア,1
2014,39,高知県,1,アジア州,118,インドネシア,1
2014,39,高知県,2,ヨーロッパ州,207,オランダ,1
2014,39,高知県,3,北アメリカ州,304,アメリカ合衆国,3
2014,40,福岡県,1,アジア州,103,大韓民国,11
2014,40,福岡県,1,アジア州,105,中華人民共和国,71
2014,40,福岡県,1,アジア州,106,台湾,13
2014,40,福岡県,1,アジア州,108,香港,8
2014,40,福岡県,1,アジア州,110,ベトナム,9
2014,40,福岡県,1,アジア州,111,タイ,17
2014,40,福岡県,1,アジア州,112,シンガポール,15
2014,40,福岡県,1,アジア州,113,マレーシア,11
2014,40,福岡県,1,アジア州,117,フィリピン,5
2014,40,福岡県,1,アジア州,118,インドネシア,6
2014,40,福岡県,1,アジア州,123,インド,1
2014,40,福岡県,2,ヨーロッパ州,203,スウェーデン,2
2014,40,福岡県,2,ヨーロッパ州,205,英国,3
2014,40,福岡県,2,ヨーロッパ州,207,オランダ,1
2014,40,福岡県,2,ヨーロッパ州,210,フランス,1
2014,40,福岡県,2,ヨーロッパ州,213,ドイツ,5
2014,40,福岡県,2,ヨーロッパ州,218,スペイン,1
2014,40,福岡県,2,ヨーロッパ州,220,イタリア,1
2014,40,福岡県,2,ヨーロッパ州,223,ポーランド,1
2014,40,福岡県,2,ヨーロッパ州,224,ロシア,2
2014,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,19
2014,40,福岡県,3,北アメリカ州,305,メキシコ,1
2014,40,福岡県,3,北アメリカ州,312,パナマ,5
2014,40,福岡県,3,北アメリカ州,315,バハマ,1
2014,40,福岡県,4,南アメリカ州,407,ペルー,1
2014,40,福岡県,4,南アメリカ州,410,ブラジル,1
2014,40,福岡県,6,大洋州,601,オーストラリア,6
2014,41,佐賀県,1,アジア州,105,中華人民共和国,5
2014,41,佐賀県,1,アジア州,106,台湾,1
2014,41,佐賀県,1,アジア州,111,タイ,2
2014,41,佐賀県,1,アジア州,112,シンガポール,1
2014,41,佐賀県,1,アジア州,113,マレーシア,1
2014,42,長崎県,1,アジア州,105,中華人民共和国,7
2014,42,長崎県,1,アジア州,108,香港,1
2014,42,長崎県,1,アジア州,110,ベトナム,1
2014,42,長崎県,1,アジア州,112,シンガポール,1
2014,42,長崎県,1,アジア州,117,フィリピン,1
2014,42,長崎県,1,アジア州,118,インドネシア,1
2014,42,長崎県,2,ヨーロッパ州,220,イタリア,1
2014,42,長崎県,3,北アメリカ州,304,アメリカ合衆国,1
2014,43,熊本県,1,アジア州,105,中華人民共和国,6
2014,43,熊本県,1,アジア州,106,台湾,2
2014,43,熊本県,1,アジア州,110,ベトナム,1
2014,43,熊本県,1,アジア州,111,タイ,2
2014,43,熊本県,1,アジア州,123,インド,1
2014,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,2
2014,43,熊本県,4,南アメリカ州,410,ブラジル,1
2014,44,大分県,1,アジア州,105,中華人民共和国,4
2014,44,大分県,1,アジア州,113,マレーシア,1
2014,44,大分県,2,ヨーロッパ州,208,ベルギー,1
2014,44,大分県,3,北アメリカ州,304,アメリカ合衆国,1
2014,44,大分県,3,北アメリカ州,312,パナマ,5
2014,45,宮崎県,1,アジア州,105,中華人民共和国,5
2014,45,宮崎県,1,アジア州,110,ベトナム,2
2014,45,宮崎県,1,アジア州,111,タイ,1
2014,45,宮崎県,1,アジア州,118,インドネシア,1
2014,45,宮崎県,3,北アメリカ州,304,アメリカ合衆国,1
2014,45,宮崎県,3,北アメリカ州,305,メキシコ,1
2014,45,宮崎県,4,南アメリカ州,410,ブラジル,2
2014,46,鹿児島県,1,アジア州,103,大韓民国,1
2014,46,鹿児島県,1,アジア州,105,中華人民共和国,2
2014,46,鹿児島県,1,アジア州,108,香港,1
2014,46,鹿児島県,1,アジア州,110,ベトナム,1
2014,46,鹿児島県,1,アジア州,117,フィリピン,1
2014,46,鹿児島県,3,北アメリカ州,304,アメリカ合衆国,2
2014,47,沖縄県,1,アジア州,103,大韓民国,1
2014,47,沖縄県,1,アジア州,106,台湾,1
2014,47,沖縄県,1,アジア州,110,ベトナム,1
2015,01,北海道,1,アジア州,103,大韓民国,1
2015,01,北海道,1,アジア州,105,中華人民共和国,9
2015,01,北海道,1,アジア州,106,台湾,2
2015,01,北海道,1,アジア州,108,香港,3
2015,01,北海道,1,アジア州,110,ベトナム,2
2015,01,北海道,1,アジア州,111,タイ,2
2015,01,北海道,1,アジア州,112,シンガポール,2
2015,01,北海道,1,アジア州,113,マレーシア,1
2015,01,北海道,1,アジア州,118,インドネシア,1
2015,01,北海道,2,ヨーロッパ州,213,ドイツ,2
2015,01,北海道,2,ヨーロッパ州,227,ハンガリー,1
2015,01,北海道,3,北アメリカ州,304,アメリカ合衆国,6
2015,01,北海道,6,大洋州,601,オーストラリア,2
2015,02,青森県,1,アジア州,103,大韓民国,1
2015,02,青森県,1,アジア州,105,中華人民共和国,3
2015,02,青森県,1,アジア州,110,ベトナム,2
2015,02,青森県,1,アジア州,117,フィリピン,2
2015,02,青森県,2,ヨーロッパ州,204,デンマーク,1
2015,03,岩手県,1,アジア州,105,中華人民共和国,9
2015,03,岩手県,1,アジア州,108,香港,1
2015,03,岩手県,1,アジア州,111,タイ,1
2015,03,岩手県,1,アジア州,117,フィリピン,2
2015,03,岩手県,1,アジア州,118,インドネシア,1
2015,03,岩手県,3,北アメリカ州,304,アメリカ合衆国,1
2015,04,宮城県,1,アジア州,103,大韓民国,1
2015,04,宮城県,1,アジア州,105,中華人民共和国,16
2015,04,宮城県,1,アジア州,106,台湾,2
2015,04,宮城県,1,アジア州,108,香港,5
2015,04,宮城県,1,アジア州,110,ベトナム,2
2015,04,宮城県,1,アジア州,111,タイ,4
2015,04,宮城県,1,アジア州,112,シンガポール,1
2015,04,宮城県,1,アジア州,113,マレーシア,2
2015,04,宮城県,1,アジア州,117,フィリピン,3
2015,04,宮城県,1,アジア州,118,インドネシア,2
2015,04,宮城県,1,アジア州,122,ミャンマー,1
2015,04,宮城県,1,アジア州,123,インド,1
2015,04,宮城県,2,ヨーロッパ州,207,オランダ,1
2015,04,宮城県,2,ヨーロッパ州,213,ドイツ,1
2015,04,宮城県,3,北アメリカ州,304,アメリカ合衆国,4
2015,04,宮城県,3,北アメリカ州,312,パナマ,2
2015,04,宮城県,4,南アメリカ州,410,ブラジル,1
2015,05,秋田県,1,アジア州,105,中華人民共和国,2
2015,05,秋田県,1,アジア州,108,香港,2
2015,05,秋田県,1,アジア州,110,ベトナム,3
2015,05,秋田県,1,アジア州,117,フィリピン,1
2015,05,秋田県,1,アジア州,118,インドネシア,1
2015,05,秋田県,3,北アメリカ州,304,アメリカ合衆国,1
2015,06,山形県,1,アジア州,103,大韓民国,1
2015,06,山形県,1,アジア州,105,中華人民共和国,23
2015,06,山形県,1,アジア州,106,台湾,5
2015,06,山形県,1,アジア州,108,香港,5
2015,06,山形県,1,アジア州,110,ベトナム,5
2015,06,山形県,1,アジア州,111,タイ,6
2015,06,山形県,1,アジア州,113,マレーシア,1
2015,06,山形県,1,アジア州,117,フィリピン,1
2015,06,山形県,1,アジア州,123,インド,1
2015,06,山形県,2,ヨーロッパ州,220,イタリア,1
2015,06,山形県,3,北アメリカ州,305,メキシコ,1
2015,06,山形県,3,北アメリカ州,332,英領ヴァージン諸島,1
2015,07,福島県,1,アジア州,103,大韓民国,4
2015,07,福島県,1,アジア州,105,中華人民共和国,21
2015,07,福島県,1,アジア州,106,台湾,2
2015,07,福島県,1,アジア州,108,香港,4
2015,07,福島県,1,アジア州,110,ベトナム,6
2015,07,福島県,1,アジア州,111,タイ,6
2015,07,福島県,1,アジア州,113,マレーシア,2
2015,07,福島県,1,アジア州,117,フィリピン,3
2015,07,福島県,1,アジア州,122,ミャンマー,1
2015,07,福島県,1,アジア州,123,インド,2
2015,07,福島県,1,アジア州,147,アラブ首長国連邦,1
2015,07,福島県,2,ヨーロッパ州,205,英国,1
2015,07,福島県,2,ヨーロッパ州,210,フランス,1
2015,07,福島県,2,ヨーロッパ州,213,ドイツ,4
2015,07,福島県,2,ヨーロッパ州,218,スペイン,1
2015,07,福島県,2,ヨーロッパ州,220,イタリア,1
2015,07,福島県,2,ヨーロッパ州,227,ハンガリー,1
2015,07,福島県,2,ヨーロッパ州,245,チェコ,1
2015,07,福島県,3,北アメリカ州,304,アメリカ合衆国,11
2015,07,福島県,3,北アメリカ州,305,メキシコ,5
2015,07,福島県,4,南アメリカ州,410,ブラジル,1
2015,07,福島県,6,大洋州,601,オーストラリア,1
2015,08,茨城県,1,アジア州,103,大韓民国,1
2015,08,茨城県,1,アジア州,105,中華人民共和国,20
2015,08,茨城県,1,アジア州,106,台湾,2
2015,08,茨城県,1,アジア州,110,ベトナム,4
2015,08,茨城県,1,アジア州,111,タイ,11
2015,08,茨城県,1,アジア州,112,シンガポール,1
2015,08,茨城県,1,アジア州,113,マレーシア,1
2015,08,茨城県,1,アジア州,117,フィリピン,1
2015,08,茨城県,1,アジア州,118,インドネシア,3
2015,08,茨城県,1,アジア州,123,インド,1
2015,08,茨城県,1,アジア州,125,スリランカ,1
2015,08,茨城県,2,ヨーロッパ州,213,ドイツ,2
2015,08,茨城県,2,ヨーロッパ州,227,ハンガリー,1
2015,08,茨城県,3,北アメリカ州,302,カナダ,1
2015,08,茨城県,3,北アメリカ州,304,アメリカ合衆国,5
2015,08,茨城県,3,北アメリカ州,305,メキシコ,1
2015,08,茨城県,4,南アメリカ州,410,ブラジル,1
2015,09,栃木県,1,アジア州,103,大韓民国,5
2015,09,栃木県,1,アジア州,105,中華人民共和国,33
2015,09,栃木県,1,アジア州,106,台湾,4
2015,09,栃木県,1,アジア州,108,香港,4
2015,09,栃木県,1,アジア州,110,ベトナム,8
2015,09,栃木県,1,アジア州,111,タイ,8
2015,09,栃木県,1,アジア州,112,シンガポール,3
2015,09,栃木県,1,アジア州,113,マレーシア,4
2015,09,栃木県,1,アジア州,117,フィリピン,3
2015,09,栃木県,1,アジア州,118,インドネシア,4
2015,09,栃木県,1,アジア州,120,カンボジア,1
2015,09,栃木県,1,アジア州,121,ラオス,1
2015,09,栃木県,1,アジア州,122,ミャンマー,1
2015,09,栃木県,1,アジア州,123,インド,2
2015,09,栃木県,1,アジア州,127,バングラデシュ,2
2015,09,栃木県,2,ヨーロッパ州,205,英国,4
2015,09,栃木県,2,ヨーロッパ州,207,オランダ,2
2015,09,栃木県,2,ヨーロッパ州,208,ベルギー,1
2015,09,栃木県,2,ヨーロッパ州,209,ルクセンブルク,1
2015,09,栃木県,2,ヨーロッパ州,210,フランス,3
2015,09,栃木県,2,ヨーロッパ州,213,ドイツ,3
2015,09,栃木県,2,ヨーロッパ州,215,スイス,1
2015,09,栃木県,2,ヨーロッパ州,218,スペイン,2
2015,09,栃木県,2,ヨーロッパ州,220,イタリア,1
2015,09,栃木県,2,ヨーロッパ州,225,オーストリア,1
2015,09,栃木県,2,ヨーロッパ州,234,トルコ,1
2015,09,栃木県,3,北アメリカ州,302,カナダ,2
2015,09,栃木県,3,北アメリカ州,304,アメリカ合衆国,13
2015,09,栃木県,3,北アメリカ州,305,メキシコ,2
2015,09,栃木県,4,南アメリカ州,410,ブラジル,1
2015,09,栃木県,6,大洋州,601,オーストラリア,1
2015,10,群馬県,1,アジア州,103,大韓民国,1
2015,10,群馬県,1,アジア州,105,中華人民共和国,43
2015,10,群馬県,1,アジア州,106,台湾,2
2015,10,群馬県,1,アジア州,108,香港,12
2015,10,群馬県,1,アジア州,110,ベトナム,10
2015,10,群馬県,1,アジア州,111,タイ,12
2015,10,群馬県,1,アジア州,112,シンガポール,4
2015,10,群馬県,1,アジア州,113,マレーシア,4
2015,10,群馬県,1,アジア州,117,フィリピン,11
2015,10,群馬県,1,アジア州,118,インドネシア,6
2015,10,群馬県,1,アジア州,120,カンボジア,1
2015,10,群馬県,1,アジア州,123,インド,2
2015,10,群馬県,1,アジア州,124,パキスタン,1
2015,10,群馬県,2,ヨーロッパ州,205,英国,3
2015,10,群馬県,2,ヨーロッパ州,210,フランス,2
2015,10,群馬県,2,ヨーロッパ州,213,ドイツ,2
2015,10,群馬県,2,ヨーロッパ州,220,イタリア,3
2015,10,群馬県,2,ヨーロッパ州,223,ポーランド,2
2015,10,群馬県,2,ヨーロッパ州,227,ハンガリー,1
2015,10,群馬県,3,北アメリカ州,304,アメリカ合衆国,15
2015,10,群馬県,3,北アメリカ州,305,メキシコ,2
2015,10,群馬県,4,南アメリカ州,410,ブラジル,2
2015,10,群馬県,6,大洋州,601,オーストラリア,1
2015,11,埼玉県,1,アジア州,103,大韓民国,12
2015,11,埼玉県,1,アジア州,105,中華人民共和国,177
2015,11,埼玉県,1,アジア州,106,台湾,23
2015,11,埼玉県,1,アジア州,108,香港,34
2015,11,埼玉県,1,アジア州,110,ベトナム,26
2015,11,埼玉県,1,アジア州,111,タイ,53
2015,11,埼玉県,1,アジア州,112,シンガポール,9
2015,11,埼玉県,1,アジア州,113,マレーシア,18
2015,11,埼玉県,1,アジア州,117,フィリピン,13
2015,11,埼玉県,1,アジア州,118,インドネシア,23
2015,11,埼玉県,1,アジア州,121,ラオス,1
2015,11,埼玉県,1,アジア州,123,インド,14
2015,11,埼玉県,1,アジア州,127,バングラデシュ,2
2015,11,埼玉県,1,アジア州,188,その他のアジア,4
2015,11,埼玉県,2,ヨーロッパ州,205,英国,12
2015,11,埼玉県,2,ヨーロッパ州,206,アイルランド,1
2015,11,埼玉県,2,ヨーロッパ州,207,オランダ,3
2015,11,埼玉県,2,ヨーロッパ州,208,ベルギー,1
2015,11,埼玉県,2,ヨーロッパ州,210,フランス,5
2015,11,埼玉県,2,ヨーロッパ州,213,ドイツ,9
2015,11,埼玉県,2,ヨーロッパ州,217,ポルトガル,1
2015,11,埼玉県,2,ヨーロッパ州,218,スペイン,1
2015,11,埼玉県,2,ヨーロッパ州,220,イタリア,2
2015,11,埼玉県,2,ヨーロッパ州,224,ロシア,1
2015,11,埼玉県,2,ヨーロッパ州,227,ハンガリー,2
2015,11,埼玉県,2,ヨーロッパ州,231,ルーマニア,1
2015,11,埼玉県,2,ヨーロッパ州,246,スロバキア,2
2015,11,埼玉県,3,北アメリカ州,302,カナダ,8
2015,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,72
2015,11,埼玉県,3,北アメリカ州,305,メキシコ,11
2015,11,埼玉県,3,北アメリカ州,332,英領ヴァージン諸島,1
2015,11,埼玉県,4,南アメリカ州,410,ブラジル,7
2015,11,埼玉県,6,大洋州,601,オーストラリア,5
2015,11,埼玉県,6,大洋州,610,サモア,1
2015,12,千葉県,1,アジア州,103,大韓民国,9
2015,12,千葉県,1,アジア州,105,中華人民共和国,65
2015,12,千葉県,1,アジア州,106,台湾,11
2015,12,千葉県,1,アジア州,108,香港,12
2015,12,千葉県,1,アジア州,110,ベトナム,8
2015,12,千葉県,1,アジア州,111,タイ,16
2015,12,千葉県,1,アジア州,112,シンガポール,10
2015,12,千葉県,1,アジア州,113,マレーシア,8
2015,12,千葉県,1,アジア州,117,フィリピン,3
2015,12,千葉県,1,アジア州,118,インドネシア,4
2015,12,千葉県,1,アジア州,123,インド,3
2015,12,千葉県,1,アジア州,137,サウジアラビア,1
2015,12,千葉県,2,ヨーロッパ州,205,英国,1
2015,12,千葉県,2,ヨーロッパ州,207,オランダ,2
2015,12,千葉県,2,ヨーロッパ州,213,ドイツ,8
2015,12,千葉県,2,ヨーロッパ州,215,スイス,1
2015,12,千葉県,2,ヨーロッパ州,218,スペイン,1
2015,12,千葉県,2,ヨーロッパ州,220,イタリア,1
2015,12,千葉県,2,ヨーロッパ州,224,ロシア,1
2015,12,千葉県,3,北アメリカ州,302,カナダ,8
2015,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,19
2015,12,千葉県,3,北アメリカ州,305,メキシコ,1
2015,12,千葉県,3,北アメリカ州,312,パナマ,1
2015,12,千葉県,3,北アメリカ州,399,その他の北アメリカ州,1
2015,12,千葉県,4,南アメリカ州,402,ベネズエラ,1
2015,12,千葉県,4,南アメリカ州,410,ブラジル,4
2015,13,東京都,1,アジア州,103,大韓民国,417
2015,13,東京都,1,アジア州,105,中華人民共和国,2729
2015,13,東京都,1,アジア州,106,台湾,467
2015,13,東京都,1,アジア州,108,香港,640
2015,13,東京都,1,アジア州,110,ベトナム,349
2015,13,東京都,1,アジア州,111,タイ,930
2015,13,東京都,1,アジア州,112,シンガポール,680
2015,13,東京都,1,アジア州,113,マレーシア,419
2015,13,東京都,1,アジア州,116,ブルネイ,2
2015,13,東京都,1,アジア州,117,フィリピン,266
2015,13,東京都,1,アジア州,118,インドネシア,467
2015,13,東京都,1,アジア州,120,カンボジア,14
2015,13,東京都,1,アジア州,121,ラオス,11
2015,13,東京都,1,アジア州,122,ミャンマー,45
2015,13,東京都,1,アジア州,123,インド,256
2015,13,東京都,1,アジア州,124,パキスタン,9
2015,13,東京都,1,アジア州,125,スリランカ,13
2015,13,東京都,1,アジア州,127,バングラデシュ,16
2015,13,東京都,1,アジア州,129,マカオ,5
2015,13,東京都,1,アジア州,131,ネパール,2
2015,13,東京都,1,アジア州,133,イラン,8
2015,13,東京都,1,アジア州,135,バーレーン,4
2015,13,東京都,1,アジア州,137,サウジアラビア,22
2015,13,東京都,1,アジア州,138,クウェート,2
2015,13,東京都,1,アジア州,140,カタール,3
2015,13,東京都,1,アジア州,143,イスラエル,4
2015,13,東京都,1,アジア州,146,レバノン,1
2015,13,東京都,1,アジア州,147,アラブ首長国連邦,46
2015,13,東京都,1,アジア州,153,カザフスタン,2
2015,13,東京都,1,アジア州,188,その他のアジア,8
2015,13,東京都,1,アジア州,199,その他の中東,1
2015,13,東京都,2,ヨーロッパ州,202,ノルウェー,14
2015,13,東京都,2,ヨーロッパ州,203,スウェーデン,23
2015,13,東京都,2,ヨーロッパ州,204,デンマーク,19
2015,13,東京都,2,ヨーロッパ州,205,英国,395
2015,13,東京都,2,ヨーロッパ州,206,アイルランド,20
2015,13,東京都,2,ヨーロッパ州,207,オランダ,261
2015,13,東京都,2,ヨーロッパ州,208,ベルギー,58
2015,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,13
2015,13,東京都,2,ヨーロッパ州,210,フランス,160
2015,13,東京都,2,ヨーロッパ州,213,ドイツ,315
2015,13,東京都,2,ヨーロッパ州,215,スイス,31
2015,13,東京都,2,ヨーロッパ州,217,ポルトガル,13
2015,13,東京都,2,ヨーロッパ州,218,スペイン,63
2015,13,東京都,2,ヨーロッパ州,220,イタリア,85
2015,13,東京都,2,ヨーロッパ州,222,フィンランド,11
2015,13,東京都,2,ヨーロッパ州,223,ポーランド,31
2015,13,東京都,2,ヨーロッパ州,224,ロシア,67
2015,13,東京都,2,ヨーロッパ州,225,オーストリア,16
2015,13,東京都,2,ヨーロッパ州,227,ハンガリー,20
2015,13,東京都,2,ヨーロッパ州,230,ギリシャ,8
2015,13,東京都,2,ヨーロッパ州,231,ルーマニア,9
2015,13,東京都,2,ヨーロッパ州,232,ブルガリア,1
2015,13,東京都,2,ヨーロッパ州,233,キプロス,1
2015,13,東京都,2,ヨーロッパ州,234,トルコ,24
2015,13,東京都,2,ヨーロッパ州,235,エストニア,1
2015,13,東京都,2,ヨーロッパ州,236,ラトビア,1
2015,13,東京都,2,ヨーロッパ州,237,リトアニア,1
2015,13,東京都,2,ヨーロッパ州,238,ウクライナ,8
2015,13,東京都,2,ヨーロッパ州,242,スロベニア,2
2015,13,東京都,2,ヨーロッパ州,245,チェコ,33
2015,13,東京都,2,ヨーロッパ州,246,スロバキア,6
2015,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,5
2015,13,東京都,3,北アメリカ州,302,カナダ,129
2015,13,東京都,3,北アメリカ州,304,アメリカ合衆国,1599
2015,13,東京都,3,北アメリカ州,305,メキシコ,146
2015,13,東京都,3,北アメリカ州,306,グアテマラ,1
2015,13,東京都,3,北アメリカ州,307,ホンジュラス,1
2015,13,東京都,3,北アメリカ州,309,エルサルバドル,2
2015,13,東京都,3,北アメリカ州,312,パナマ,196
2015,13,東京都,3,北アメリカ州,314,バーミュダ(英),11
2015,13,東京都,3,北アメリカ州,315,バハマ,9
2015,13,東京都,3,北アメリカ州,316,ジャマイカ,2
2015,13,東京都,3,北アメリカ州,324,プエルトリコ(米),1
2015,13,東京都,3,北アメリカ州,328,ケイマン諸島(英),36
2015,13,東京都,3,北アメリカ州,332,英領ヴァージン諸島,23
2015,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,2
2015,13,東京都,4,南アメリカ州,401,コロンビア,13
2015,13,東京都,4,南アメリカ州,402,ベネズエラ,14
2015,13,東京都,4,南アメリカ州,406,エクアドル,2
2015,13,東京都,4,南アメリカ州,407,ペルー,18
2015,13,東京都,4,南アメリカ州,408,ボリビア,3
2015,13,東京都,4,南アメリカ州,409,チリ,52
2015,13,東京都,4,南アメリカ州,410,ブラジル,170
2015,13,東京都,4,南アメリカ州,411,パラグアイ,1
2015,13,東京都,4,南アメリカ州,412,ウルグアイ,6
2015,13,東京都,4,南アメリカ州,413,アルゼンチン,17
2015,13,東京都,5,アフリカ州,501,モロッコ,3
2015,13,東京都,5,アフリカ州,504,チュニジア,3
2015,13,東京都,5,アフリカ州,505,リビア,1
2015,13,東京都,5,アフリカ州,506,エジプト,9
2015,13,東京都,5,アフリカ州,510,セネガル,1
2015,13,東京都,5,アフリカ州,515,リベリア,19
2015,13,東京都,5,アフリカ州,516,コートジボワール,2
2015,13,東京都,5,アフリカ州,517,ガーナ,2
2015,13,東京都,5,アフリカ州,523,カナリー諸島(西),3
2015,13,東京都,5,アフリカ州,524,ナイジェリア,6
2015,13,東京都,5,アフリカ州,525,ニジェール,1
2015,13,東京都,5,アフリカ州,533,コンゴ民主共和国,1
2015,13,東京都,5,アフリカ州,535,アンゴラ,1
2015,13,東京都,5,アフリカ州,538,エチオピア,1
2015,13,東京都,5,アフリカ州,541,ケニア,4
2015,13,東京都,5,アフリカ州,545,モザンビーク,1
2015,13,東京都,5,アフリカ州,546,マダガスカル,1
2015,13,東京都,5,アフリカ州,547,モーリシャス,5
2015,13,東京都,5,アフリカ州,551,南アフリカ共和国,33
2015,13,東京都,5,アフリカ州,554,ザンビア,1
2015,13,東京都,5,アフリカ州,556,エスワティニ,1
2015,13,東京都,5,アフリカ州,599,その他のアフリカ,4
2015,13,東京都,6,大洋州,601,オーストラリア,305
2015,13,東京都,6,大洋州,602,パプアニューギニア,1
2015,13,東京都,6,大洋州,606,ニュージーランド,42
2015,13,東京都,6,大洋州,610,サモア,1
2015,13,東京都,6,大洋州,612,フィジー,3
2015,13,東京都,6,大洋州,613,ソロモン,1
2015,13,東京都,6,大洋州,618,ニューカレドニア(仏),2
2015,13,東京都,6,大洋州,627,北マリアナ諸島(米),21
2015,13,東京都,6,大洋州,628,パラオ,1
2015,13,東京都,6,大洋州,699,その他のオセアニア,15
2015,14,神奈川県,1,アジア州,103,大韓民国,54
2015,14,神奈川県,1,アジア州,105,中華人民共和国,314
2015,14,神奈川県,1,アジア州,106,台湾,48
2015,14,神奈川県,1,アジア州,108,香港,62
2015,14,神奈川県,1,アジア州,110,ベトナム,21
2015,14,神奈川県,1,アジア州,111,タイ,127
2015,14,神奈川県,1,アジア州,112,シンガポール,52
2015,14,神奈川県,1,アジア州,113,マレーシア,32
2015,14,神奈川県,1,アジア州,116,ブルネイ,1
2015,14,神奈川県,1,アジア州,117,フィリピン,28
2015,14,神奈川県,1,アジア州,118,インドネシア,47
2015,14,神奈川県,1,アジア州,120,カンボジア,2
2015,14,神奈川県,1,アジア州,121,ラオス,1
2015,14,神奈川県,1,アジア州,122,ミャンマー,4
2015,14,神奈川県,1,アジア州,123,インド,36
2015,14,神奈川県,1,アジア州,125,スリランカ,3
2015,14,神奈川県,1,アジア州,129,マカオ,1
2015,14,神奈川県,1,アジア州,137,サウジアラビア,5
2015,14,神奈川県,1,アジア州,140,カタール,1
2015,14,神奈川県,1,アジア州,147,アラブ首長国連邦,9
2015,14,神奈川県,2,ヨーロッパ州,203,スウェーデン,2
2015,14,神奈川県,2,ヨーロッパ州,204,デンマーク,2
2015,14,神奈川県,2,ヨーロッパ州,205,英国,32
2015,14,神奈川県,2,ヨーロッパ州,207,オランダ,20
2015,14,神奈川県,2,ヨーロッパ州,208,ベルギー,6
2015,14,神奈川県,2,ヨーロッパ州,209,ルクセンブルク,1
2015,14,神奈川県,2,ヨーロッパ州,210,フランス,18
2015,14,神奈川県,2,ヨーロッパ州,213,ドイツ,26
